,Timestamp,single_best_optimization_score,single_best_test_score,single_best_train_score,task_x,fold_x,framework_x,ensemble_optimization_score,ensemble_test_score,task_y,fold_y,framework_y
156,2021-01-01 21:21:00.000,0.8673744334761284,0.823538961038961,0.9631310096153847,vehicle,0.0,autosklearn,0.8823927485,0.7997294372,vehicle,0.0,autosklearn
157,2021-01-01 21:21:05.128,0.8673744334761284,0.823538961038961,0.9631310096153847,vehicle,0.0,autosklearn,0.8904513566,0.8116341991,vehicle,0.0,autosklearn
158,2021-01-01 21:21:07.000,0.6494236460338155,0.6422619047619047,0.7255548572372283,vehicle,0.0,autosklearn,0.8904513566,0.8116341991,vehicle,0.0,autosklearn
159,2021-01-01 21:21:10.000,0.7095465739533535,0.7537337662337662,0.8466846955128206,vehicle,0.0,autosklearn,0.8904513566,0.8116341991,vehicle,0.0,autosklearn
160,2021-01-01 21:21:15.437,0.7095465739533535,0.7537337662337662,0.8466846955128206,vehicle,0.0,autosklearn,0.8904513566,0.8116341991,vehicle,0.0,autosklearn
161,2021-01-01 21:21:18.000,0.57496740547588,0.5550865800865801,0.603473725900372,vehicle,0.0,autosklearn,0.8904513566,0.8116341991,vehicle,0.0,autosklearn
162,2021-01-01 21:26:36.000,0.8750667411684361,0.8706168831168832,0.9553786057692308,vehicle,0.0,autosklearn,0.8904513566,0.8116341991,vehicle,0.0,autosklearn
163,2021-01-01 21:26:41.351,0.8750667411684361,0.8706168831168832,0.9553786057692308,vehicle,0.0,autosklearn,0.8904513566,0.8240800866,vehicle,0.0,autosklearn
164,2021-01-01 21:26:43.000,0.507020757020757,0.5275974025974026,0.5586442888774712,vehicle,0.0,autosklearn,0.8904513566,0.8240800866,vehicle,0.0,autosklearn
165,2021-01-01 21:26:47.000,0.7712795678897375,0.719047619047619,0.9961538461538462,vehicle,0.0,autosklearn,0.8904513566,0.8240800866,vehicle,0.0,autosklearn
166,2021-01-01 21:26:52.089,0.7712795678897375,0.719047619047619,0.9961538461538462,vehicle,0.0,autosklearn,0.8905734567,0.823538961,vehicle,0.0,autosklearn
