JobID|JobName|MaxRSS|Elapsed|MaxDiskRead|MaxDiskWrite|MaxRSS|MaxVMSize|MinCPU|TotalCPU
5426745|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_vehicle_3||01:00:58||||||18:07.890
5426745.batch|batch|3642476K|01:00:58|140.87M|688.80M|3642476K|8228040K|00:06:39|18:07.890
5426746|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_vehicle_4||01:00:16||||||04:57.722
5426746.batch|batch|791296K|01:00:16|97.62M|108.27M|791296K|4897136K|00:02:59|04:57.722
5426747|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_MiniBooNE_0||01:00:08||||||46:29.206
5426747.batch|batch|3855968K|01:00:08|1658.57M|126.05M|3855968K|7919448K|00:08:59|46:29.206
5426748|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_MiniBooNE_1||01:00:15||||||26:40.156
5426748.batch|batch|3866192K|01:00:15|1192.99M|117.80M|3866192K|7982720K|00:07:26|26:40.156
5426749|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_MiniBooNE_2||01:00:11||||||25:41.502
5426749.batch|batch|3857520K|01:00:11|1192.90M|117.80M|3857520K|7982940K|00:07:05|25:41.502
5426750|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_MiniBooNE_3||01:00:21||||||01:05:43
5426750.batch|batch|3861592K|01:00:21|1764.46M|134.68M|3861592K|7983408K|00:09:55|01:05:43
5426751|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_MiniBooNE_4||01:00:29||||||01:05:56
5426751.batch|batch|3870992K|01:00:29|1712.89M|134.68M|3870992K|7989112K|00:10:30|01:05:56
5426752|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_connect-4_0||01:00:54||||||10:42.886
5426752.batch|batch|3354916K|01:00:54|456.84M|62.39M|3354916K|7607312K|00:04:27|10:42.886
5426753|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_connect-4_1||01:01:12||||||26:32.439
5426753.batch|batch|3726832K|01:01:12|617.11M|86.40M|3726832K|7755048K|00:07:06|26:32.439
5426754|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_connect-4_2||01:01:14||||||01:00:31
5426754.batch|batch|4027860K|01:01:14|1040.73M|122.99M|4027860K|8233552K|00:09:46|01:00:31
5426755|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_connect-4_3||01:01:10||||||55:38.509
5426755.batch|batch|3812156K|01:01:10|1042.10M|124.39M|3812156K|8265816K|00:07:47|55:38.509
5426756|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_connect-4_4||01:01:13||||||01:00:17
5426756.batch|batch|3910276K|01:01:13|1067.37M|126.49M|3910276K|8123240K|00:09:44|01:00:17
5426757|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_segment_0||01:00:16||||||08:02.799
5426757.batch|batch|1315344K|01:00:16|103.25M|196.91M|1315344K|5483948K|00:04:10|08:02.799
5426758|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_segment_1||01:01:10||||||18:06.725
5426758.batch|batch|3671608K|01:01:10|675.27M|569.87M|3671608K|8021552K|00:05:44|18:06.725
5426759|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_segment_2||01:00:31||||||11:32.986
5426759.batch|batch|1393228K|01:00:31|119.47M|570.20M|1393228K|5615076K|00:03:38|11:32.986
5426760|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_segment_3||01:00:25||||||07:46.403
5426760.batch|batch|1441244K|01:00:25|101.72M|146.70M|1441244K|5612224K|00:04:13|07:46.403
5426761|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_segment_4||01:01:05||||||20:40.118
5426761.batch|batch|3696068K|01:01:05|877.51M|900.38M|3696068K|8008504K|00:06:12|20:40.118
5426762|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_Australian_0||01:00:22||||||09:16.293
5426762.batch|batch|927488K|01:00:22|104.18M|226.43M|927488K|5150304K|00:03:50|09:16.293
5426763|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_Australian_1||01:00:31||||||21:40.468
5426763.batch|batch|1694604K|01:00:31|748.73M|929.81M|1694604K|5983352K|00:06:37|21:40.468
5426764|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_Australian_2||01:00:13||||||30:37.508
5426764.batch|batch|1016356K|01:00:13|149.88M|790.43M|1016356K|5197M|00:11:53|30:37.508
5426765|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_Australian_3||01:00:25||||||41:01.259
5426765.batch|batch|1556060K|01:00:25|442.39M|1599.78M|1556060K|5665092K|00:12:32|41:01.259
5426766|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_Australian_4||01:00:32||||||42:24.514
5426766.batch|batch|3049236K|01:00:32|864.59M|1424.66M|3049236K|7731164K|00:11:37|42:24.514
5426767|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_adult_0||01:01:02||||||01:03:04
5426767.batch|batch|3427860K|01:01:02|341.66M|100.76M|3427860K|7554828K|00:12:06|01:03:04
5426768|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_adult_1||01:00:46||||||18:16.570
5426768.batch|batch|3060212K|01:00:46|206.86M|30.33M|3060212K|7104860K|00:06:54|18:16.570
5426769|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_adult_2||01:00:57||||||58:18.727
5426769.batch|batch|3480092K|01:00:57|384.75M|195.72M|3480092K|7603548K|00:10:15|58:18.727
5426770|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_adult_3||01:01:05||||||42:09.890
5426770.batch|batch|3066664K|01:01:05|280.07M|50.23M|3066664K|7197112K|00:07:58|42:09.890
5426771|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_adult_4||01:00:25||||||10:17.268
5426771.batch|batch|3051144K|01:00:25|158.93M|19.39M|3051144K|7081524K|00:04:27|10:17.268
5426772|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_Albert_0||01:01:01||||||52:33.272
5426772.batch|batch|5682420K|01:01:01|8668.48M|584.14M|5682420K|9819176K|00:11:12|52:33.272
5426773|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_Albert_1||01:01:02||||||58:15.888
5426773.batch|batch|5303372K|01:01:02|9180.54M|584.14M|5303372K|9737312K|00:10:43|58:15.888
5426774|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_Albert_2||01:01:01||||||01:03:01
5426774.batch|batch|5624720K|01:01:01|9180.83M|584.12M|5624720K|9691004K|00:10:14|01:03:01
5426775|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_Albert_3||01:01:18||||||01:05:20
5426775.batch|batch|5599708K|01:01:18|8662.55M|580.81M|5599708K|9738556K|00:12:00|01:05:20
5426776|autosklearnBBCEnsembleSelectionPreSelectInESLatest_B_50_Nb_50_master_thesis_3600s1c8G_Albert_4||01:01:11||||||53:42.130
5426776.batch|batch|5644152K|01:01:11|7888.85M|577.56M|5644152K|9710836K|00:11:59|53:42.130
5426777|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_cnae-9_0||01:01:58||||||27:24.763
5426777.batch|batch|3355464K|01:01:58|3587.73M|1553.28M|3355464K|7397860K|00:06:14|27:24.763
5426778|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_cnae-9_1||01:01:55||||||17:14.194
5426778.batch|batch|3689444K|01:01:55|3388.89M|1040.66M|3689444K|7524092K|00:04:14|17:14.194
5426779|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_cnae-9_2||01:02:21||||||37:25.794
5426779.batch|batch|3208036K|01:02:21|6377.51M|2407.53M|3208036K|7494532K|00:05:57|37:25.794
5426780|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_cnae-9_3||01:00:50||||||27:20.071
5426780.batch|batch|4121492K|01:00:50|3445.37M|1557.10M|4121492K|8154924K|00:08:58|27:20.071
5426781|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_cnae-9_4||01:01:52||||||18:17.826
5426781.batch|batch|3348120K|01:01:52|3304.52M|1191.29M|3348120K|7469692K|00:06:15|18:17.826
5426782|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_higgs_0||01:01:23||||||56:01.541
5426782.batch|batch|3683900K|01:01:23|1011.80M|202.28M|3683900K|7859420K|00:10:10|56:01.541
5426783|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_higgs_1||01:01:28||||||56:42.617
5426783.batch|batch|3757732K|01:01:28|1014.72M|202.27M|3757732K|7762996K|00:10:22|56:42.617
5426784|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_higgs_2||01:01:32||||||01:05:28
5426784.batch|batch|3754924K|01:01:32|1058.03M|202.28M|3754924K|7756124K|00:09:48|01:05:28
5426785|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_higgs_3||01:01:32||||||01:04:53
5426785.batch|batch|3756984K|01:01:32|1155.90M|298.06M|3756984K|7759616K|00:09:40|01:04:53
5426786|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_higgs_4||01:00:26||||||34:38.845
5426786.batch|batch|3566032K|01:00:26|548.84M|191.86M|3566032K|7650264K|00:07:37|34:38.845
5426787|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_kr-vs-kp_0||01:01:29||||||32:37.291
5426787.batch|batch|3082756K|01:01:29|3445.59M|1305.24M|3082756K|7413256K|00:06:59|32:37.291
5426788|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_kr-vs-kp_1||01:01:22||||||22:08.678
5426788.batch|batch|3894096K|01:01:22|1791.68M|623.91M|3894096K|7908960K|00:08:35|22:08.678
5426789|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_kr-vs-kp_2||01:00:39||||||20:57.364
5426789.batch|batch|3465660K|01:00:39|1930.71M|886.51M|3465660K|7832272K|00:06:30|20:57.364
5426790|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_kr-vs-kp_3||01:01:08||||||30:44.067
5426790.batch|batch|3754844K|01:01:08|2748.93M|1212.25M|3754844K|7965120K|00:06:05|30:44.067
5426791|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_kr-vs-kp_4||01:00:48||||||49:19.600
5426791.batch|batch|3925208K|01:00:48|1580.27M|893.11M|3925208K|8010524K|00:08:15|49:19.600
5426792|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_vehicle_0||01:00:49||||||16:17.628
5426792.batch|batch|3196324K|01:00:49|1141.92M|596.58M|3196324K|7475372K|00:04:05|16:17.628
5426793|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_vehicle_1||01:00:53||||||16:06.821
5426793.batch|batch|3459424K|01:00:53|1766.76M|589.09M|3459424K|7806968K|00:03:58|16:06.821
5426794|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_vehicle_2||01:01:18||||||18:04.486
5426794.batch|batch|3052872K|01:01:18|3855.13M|1102.56M|3052872K|7364584K|00:06:01|18:04.486
5426795|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_vehicle_3||01:01:04||||||15:11.455
5426795.batch|batch|3191200K|01:01:04|3317.09M|1428.98M|3191200K|7643612K|00:04:15|15:11.455
5426796|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_vehicle_4||01:00:45||||||26:22.274
5426796.batch|batch|2001128K|01:00:45|955.38M|555.04M|2001128K|6159524K|00:10:24|26:22.274
5426797|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_MiniBooNE_0||00:21:15||||||21:56.092
5426797.batch|batch|3854200K|00:21:15|763.78M|102.17M|3854200K|7921868K|00:07:29|21:56.092
5426798|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_MiniBooNE_1||00:21:15||||||22:11.155
5426798.batch|batch|3844652K|00:21:15|865.14M|102.18M|3844652K|7837424K|00:07:04|22:11.155
5426799|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_MiniBooNE_2||00:21:15||||||16:08.802
5426799.batch|batch|3514692K|00:21:15|813.96M|102.18M|3514692K|7609416K|00:06:25|16:08.802
5426800|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_MiniBooNE_3||00:21:14||||||16:13.001
5426800.batch|batch|3860064K|00:21:14|713.06M|102.17M|3860064K|7926432K|00:06:27|16:13.001
5426801|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_MiniBooNE_4||00:21:12||||||21:57.518
5426801.batch|batch|3885716K|00:21:12|865.16M|102.18M|3885716K|7975616K|00:07:10|21:57.518
5426802|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_connect-4_0||01:02:03||||||35:23.409
5426802.batch|batch|3681836K|01:02:03|2824.55M|1973.07M|3681836K|7797548K|00:06:48|35:23.409
5426803|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_connect-4_1||01:02:59||||||01:00:53
5426803.batch|batch|3830464K|01:02:59|2251.64M|1085.45M|3830464K|8144152K|00:09:36|01:00:53
5426804|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_connect-4_2||01:02:07||||||31:20.305
5426804.batch|batch|3642164K|01:02:07|1797.56M|1034.31M|3642164K|7759440K|00:07:17|31:20.305
5426805|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_connect-4_3||01:02:06||||||32:16.912
5426805.batch|batch|3937168K|01:02:06|2655.22M|1937.58M|3937168K|8247180K|00:06:45|32:16.912
5426806|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_connect-4_4||01:01:53||||||26:31.322
5426806.batch|batch|3737412K|01:01:53|1800.26M|1035.60M|3737412K|7894000K|00:05:42|26:31.322
5426807|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_segment_0||01:01:33||||||47:37.974
5426807.batch|batch|3391788K|01:01:33|4043.62M|2548.39M|3391788K|7724564K|00:08:54|47:37.974
5426808|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_segment_1||01:01:23||||||18:56.228
5426808.batch|batch|2806748K|01:01:23|2696.37M|746.84M|2806748K|6870816K|00:05:03|18:56.228
5426809|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_segment_2||01:01:09||||||27:26.072
5426809.batch|batch|2672568K|01:01:09|2785.53M|1279.68M|2672568K|6782620K|00:04:55|27:26.072
5426810|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_segment_3||01:00:47||||||31:12.860
5426810.batch|batch|2112596K|01:00:47|1004.57M|790.34M|2112596K|6182164K|00:08:17|31:12.860
5426811|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_segment_4||01:01:18||||||25:47.171
5426811.batch|batch|2765908K|01:01:18|2562.68M|1205.16M|2765908K|7043872K|00:04:39|25:47.171
5426812|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_Australian_0||01:00:39||||||19:08.008
5426812.batch|batch|3891356K|01:00:39|1018.73M|512.80M|3891356K|8100728K|00:09:25|19:08.008
5426813|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_Australian_1||01:00:37||||||29:43.600
5426813.batch|batch|3901372K|01:00:37|1026.83M|317.33M|3901372K|8017904K|00:09:19|29:43.600
5426814|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_Australian_2||01:01:06||||||29:03.163
5426814.batch|batch|3052240K|01:01:06|1651.70M|775.70M|3052240K|7121604K|00:08:33|29:03.163
5426815|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_Australian_3||01:00:48||||||22:06.321
5426815.batch|batch|1892208K|01:00:48|1041.36M|428.69M|1892208K|6213572K|00:08:20|22:06.321
5426816|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_Australian_4||01:01:02||||||25:48.248
5426816.batch|batch|3632696K|01:01:02|1913.44M|970.45M|3632696K|7718428K|00:08:38|25:48.248
5426817|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_adult_0||01:01:31||||||41:11.522
5426817.batch|batch|3293752K|01:01:31|396.12M|198.54M|3293752K|7331632K|00:09:43|41:11.522
5426818|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_adult_1||01:00:57||||||34:53.088
5426818.batch|batch|3357624K|01:00:57|333.53M|106.80M|3357624K|7381852K|00:07:14|34:53.088
5426819|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_adult_2||01:00:40||||||41:48.886
5426819.batch|batch|3284368K|01:00:40|346.43M|104.84M|3284368K|7317344K|00:08:32|41:48.886
5426820|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_adult_3||01:01:06||||||53:24.934
5426820.batch|batch|3184112K|01:01:06|418.28M|119.62M|3184112K|7210736K|00:09:05|53:24.934
5426821|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_adult_4||01:01:19||||||45:29.372
5426821.batch|batch|3885452K|01:01:19|398.38M|119.82M|3885452K|7960404K|00:09:09|45:29.372
5426822|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_Albert_0||00:22:09||||||16:54.629
5426822.batch|batch|5559016K|00:22:09|2963.69M|513.56M|5559016K|9672956K|00:07:50|16:54.629
5426823|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_Albert_1||00:22:09||||||23:03.051
5426823.batch|batch|5622724K|00:22:09|2707.48M|513.56M|5622724K|9685752K|00:08:08|23:03.051
5426824|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_Albert_2||00:22:12||||||17:14.645
5426824.batch|batch|5677460K|00:22:12|2450.48M|513.56M|5677460K|9817796K|00:08:14|17:14.645
5426825|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_Albert_3||00:22:41||||||20:20.465
5426825.batch|batch|5651100K|00:22:41|2451.17M|513.56M|5651100K|9714652K|00:08:59|20:20.465
5426826|autosklearnStackingLatest_f35_master_thesis_3600s1c8G_Albert_4||00:22:39||||||18:09.468
5426826.batch|batch|5589780K|00:22:39|2451.46M|513.59M|5589780K|9654492K|00:08:03|18:09.468
5426827|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_cnae-9_0||01:03:33||||||01:03:38
5426827.batch|batch|3494772K|01:03:33|10337.71M|6611.66M|3494772K|7777548K|00:09:28|01:03:38
5426828|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_cnae-9_1||01:01:00||||||13:24.167
5426828.batch|batch|2913968K|01:01:00|1645.81M|687.65M|2913968K|6963356K|00:05:01|13:24.167
5426829|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_cnae-9_2||01:02:04||||||31:30.240
5426829.batch|batch|3511292K|01:02:04|4528.67M|2625.34M|3511292K|7633472K|00:08:30|31:30.240
5426830|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_cnae-9_3||01:01:57||||||24:03.982
5426830.batch|batch|3659784K|01:01:57|3381.52M|1170.63M|3659784K|7855420K|00:06:58|24:03.982
5426831|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_cnae-9_4||01:01:27||||||23:49.752
5426831.batch|batch|3298444K|01:01:27|3863.39M|1705.68M|3298444K|7337176K|00:06:06|23:49.752
5426832|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_higgs_0||01:00:14||||||32:54.725
5426832.batch|batch|2456500K|01:00:14|570.43M|142.37M|2456500K|6491944K|00:07:48|32:54.725
5426833|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_higgs_1||01:00:29||||||43:21.121
5426833.batch|batch|3565624K|01:00:29|592.73M|191.87M|3565624K|7646816K|00:07:47|43:21.121
5426834|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_higgs_2||01:01:36||||||01:03:39
5426834.batch|batch|3682724K|01:01:36|1044.08M|212.22M|3682724K|7711388K|00:09:01|01:03:39
5426835|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_higgs_3||01:01:31||||||01:04:39
5426835.batch|batch|3695044K|01:01:31|1078.81M|202.28M|3695044K|7868544K|00:09:20|01:04:39
5426836|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_higgs_4||01:01:29||||||57:10.970
5426836.batch|batch|3693068K|01:01:29|1003.27M|194.91M|3693068K|7793708K|00:09:21|57:10.970
5426837|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_kr-vs-kp_0||01:01:05||||||30:12.828
5426837.batch|batch|3484232K|01:01:05|3501.24M|1583.61M|3484232K|7719628K|00:07:01|30:12.828
5426838|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_kr-vs-kp_1||01:01:10||||||33:39.303
5426838.batch|batch|2971036K|01:01:10|3619.96M|1435.16M|2971036K|7136776K|00:07:13|33:39.303
5426839|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_kr-vs-kp_2||01:01:08||||||32:36.694
5426839.batch|batch|3078620K|01:01:08|3334.45M|747.74M|3078620K|7189752K|00:06:42|32:36.694
5426840|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_kr-vs-kp_3||01:00:39||||||23:08.353
5426840.batch|batch|3842796K|01:00:39|1665.29M|602.93M|3842796K|8043256K|00:06:55|23:08.353
5426841|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_kr-vs-kp_4||01:01:10||||||34:06.976
5426841.batch|batch|3840136K|01:01:10|3634.19M|1404.98M|3840136K|8037380K|00:07:39|34:06.976
5426842|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_vehicle_0||01:01:14||||||20:52.222
5426842.batch|batch|3678756K|01:01:14|2618.49M|932.73M|3678756K|8004952K|00:06:14|20:52.222
5426843|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_vehicle_1||01:01:00||||||33:05.721
5426843.batch|batch|3381576K|01:01:00|1822.32M|1078.91M|3381576K|7602276K|00:08:50|33:05.721
5426844|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_vehicle_2||01:01:09||||||25:44.127
5426844.batch|batch|3927144K|01:01:09|4204.74M|1099.96M|3927144K|8022280K|00:08:05|25:44.127
5426845|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_vehicle_3||01:00:58||||||12:24.602
5426845.batch|batch|3806656K|01:00:58|1156.15M|526.75M|3806656K|8017532K|00:03:44|12:24.602
5426846|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_vehicle_4||01:01:00||||||32:05.620
5426846.batch|batch|3508928K|01:01:00|1663.30M|930.89M|3508928K|7871816K|00:08:48|32:05.620
5426847|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_MiniBooNE_0||00:30:16||||||32:23.760
5426847.batch|batch|3895380K|00:30:16|970.55M|102.19M|3895380K|7976708K|00:08:26|32:23.760
5426848|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_MiniBooNE_1||00:30:18||||||32:54.752
5426848.batch|batch|3838064K|00:30:18|970.58M|102.18M|3838064K|8143612K|00:08:49|32:54.752
5426849|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_MiniBooNE_2||00:30:18||||||32:59.630
5426849.batch|batch|3861752K|00:30:18|970.78M|102.19M|3861752K|7983348K|00:08:50|32:59.630
5426850|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_MiniBooNE_3||00:30:11||||||33:17.436
5426850.batch|batch|3859196K|00:30:11|919.87M|102.18M|3859196K|7922296K|00:09:06|33:17.436
5426851|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_MiniBooNE_4||00:30:08||||||32:43.413
5426851.batch|batch|3858292K|00:30:08|970.58M|102.19M|3858292K|7940888K|00:08:44|32:43.413
5426852|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_connect-4_0||01:02:58||||||44:51.876
5426852.batch|batch|3954312K|01:02:58|2060.81M|1072.76M|3954312K|8234692K|00:09:15|44:51.876
5426853|autosklearnStackingLatest_f50_master_thesis_3600s1c8G_connect-4_1||01:01:54||||||28:34.753
